Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,GRAPES,GRAPES - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,GRAPES,GRAPES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1,33.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,34.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,1,28.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,27.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,ORCHARDS,ORCHARDS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),1,36.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,27.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,PEACHES,PEACHES - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1,35.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,37.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,APPLES,APPLES - ACRES BEARING,TOTAL,NOT SPECIFIED,20,24.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,APPLES,APPLES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,26,25.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,APPLES,APPLES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,7,49
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,6,34.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,10,32.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,APPLES,APPLES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,8,42.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,40,31.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,15,23
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,13,24.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BERRY TOTALS,"BERRY TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - ACRES GROWN",TOTAL,NOT SPECIFIED,29,36.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BERRY TOTALS,"BERRY TOTALS, IRRIGATED - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,6,36.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN",TOTAL,NOT SPECIFIED,10,76.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES NOT HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,7,45.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,6,56
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLACKBERRIES,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - OPERATIONS WITH AREA NOT HARVESTED",TOTAL,NOT SPECIFIED,2,43.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES GROWN",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES HARVESTED",TOTAL,NOT SPECIFIED,5,33.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLUEBERRIES,"BLUEBERRIES, TAME - ACRES NOT HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA GROWN",TOTAL,NOT SPECIFIED,9,37.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,40
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,BLUEBERRIES,"BLUEBERRIES, TAME - OPERATIONS WITH AREA NOT HARVESTED",TOTAL,NOT SPECIFIED,3,41.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,1,20.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, SWEET - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,54.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,57.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,67.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, TART - ACRES BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, TART - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, TART - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,2,67.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,63.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,1,74.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,FRUIT & TREE NUT TOTALS,FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,16,22.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"290,000",16.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,30.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,FRUIT & TREE NUT TOTALS,"FRUIT & TREE NUT TOTALS, (EXCL BERRIES) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,GRAPES,GRAPES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,GRAPES,GRAPES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,34.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,GRAPES,GRAPES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,1,52.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,HAZELNUTS,HAZELNUTS - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,HAZELNUTS,HAZELNUTS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,HAZELNUTS,HAZELNUTS - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,HAZELNUTS,HAZELNUTS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING",TOTAL,NOT SPECIFIED,43,21.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - ACRES NON-BEARING",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING",TOTAL,NOT SPECIFIED,6,28.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,10,27.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,NON-CITRUS TOTALS,"NON-CITRUS TOTALS, (EXCL BERRIES) - OPERATIONS WITH AREA NON-BEARING",TOTAL,NOT SPECIFIED,8,36.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,ORCHARDS,ORCHARDS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,55,22.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),7,36.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 99.9 ACRES),1,36.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES),2,40.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,10,27.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,ORCHARDS,"ORCHARDS, IRRIGATED - ACRES BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,11,23.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,ORCHARDS,"ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING",TOTAL,NOT SPECIFIED,3,60.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEACHES,PEACHES - ACRES BEARING,TOTAL,NOT SPECIFIED,16,26.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEACHES,PEACHES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,20,28.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEACHES,PEACHES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,4,57.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,6,35.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,8,37.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEACHES,PEACHES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,3,55.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEARS,PEARS - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEARS,PEARS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,3,52.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEARS,PEARS - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEARS,PEARS - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,3,51.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEARS,PEARS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,4,50.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PEARS,PEARS - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,2,59.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PLUMS & PRUNES,PLUMS & PRUNES - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PLUMS & PRUNES,PLUMS & PRUNES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,3,36.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PLUMS & PRUNES,PLUMS & PRUNES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,2,50.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,3,53.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,2,71.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,RASPBERRIES,RASPBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,RASPBERRIES,RASPBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,RASPBERRIES,RASPBERRIES - ACRES NOT HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,3,40.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,3,45.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,RASPBERRIES,RASPBERRIES - OPERATIONS WITH AREA NOT HARVESTED,TOTAL,NOT SPECIFIED,1,52.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,19,30
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,26
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,5,27.9
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,TOTAL,NOT SPECIFIED,2,46.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,TREE NUT TOTALS,TREE NUT TOTALS - ACRES BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,TREE NUT TOTALS,TREE NUT TOTALS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,TREE NUT TOTALS,TREE NUT TOTALS - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,1,77.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,,TREE NUT TOTALS,TREE NUT TOTALS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,69.2
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APPLES,APPLES - ACRES BEARING,TOTAL,NOT SPECIFIED,20,24.6
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APPLES,APPLES - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,25,25.1
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APPLES,APPLES - ACRES NON-BEARING,TOTAL,NOT SPECIFIED,5,49
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING,TOTAL,NOT SPECIFIED,7,34.7
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,8,32.5
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APPLES,APPLES - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,4,42.4
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APRICOTS,APRICOTS - ACRES BEARING & NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APRICOTS,APRICOTS - ACRES NON-BEARING,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APRICOTS,APRICOTS - OPERATIONS WITH AREA BEARING & NON-BEARING,TOTAL,NOT SPECIFIED,1,63.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,APRICOTS,APRICOTS - OPERATIONS WITH AREA NON-BEARING,TOTAL,NOT SPECIFIED,1,81.8
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,BERRY TOTALS,BERRY TOTALS - ACRES GROWN,TOTAL,NOT SPECIFIED,6,31.3
CENSUS,2012,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,,BERRY TOTALS,BERRY TOTALS - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,5,23
