"GEOID","COMPOUND","YEAR","STATE_FIPS_CODE","COUNTY_FIPS_CODE","KG_EPhigh","KG_EPlow","USPS","ANSICODE","NAME","POP10","HU10","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","density_low","density_high"
39149,"THIAMETHOXAM",2008,39,149,345.2,345.2,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.846752928190348,0.846752928190348
39149,"FIPRONIL",1998,39,149,42.3,42.3,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.103759121849512,0.103759121849512
39149,"IMIDACLOPRID",2011,39,149,795.6,771.2,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,1.89170294965352,1.951554547127
39149,"FIPRONIL",2006,39,149,68.3,68.3,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.167535414239284,0.167535414239284
39149,"ACETAMIPRID",2007,39,149,0.5,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.00122646716134176
39149,"ACETAMIPRID",2005,39,149,0.4,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000981173729073404
39149,"FIPRONIL",2001,39,149,195.7,195.7,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.480039246949163,0.480039246949163
39149,"FIPRONIL",2005,39,149,13.7,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.0336052002207641
39149,"FIPRONIL",2009,39,149,49.6,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.121665542405102
39149,"IMIDACLOPRID",2006,39,149,54.1,31.6,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.0775127245967989,0.132703746857178
39149,"THIACLOPRID",2007,39,149,0.4,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000981173729073404
39149,"ACETAMIPRID",2003,39,149,0.1,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000245293432268351
39149,"ACETAMIPRID",2008,39,149,0.1,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000245293432268351
39149,"IMIDACLOPRID",2008,39,149,26,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.0637762923897713
39149,"THIAMETHOXAM",2005,39,149,163.2,163.2,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.400318881461949,0.400318881461949
39149,"ACETAMIPRID",2011,39,149,0.4,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000981173729073404
39149,"IMIDACLOPRID",2009,39,149,405.2,403.1,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.988777825473723,0.993928987551358
39149,"THIAMETHOXAM",2004,39,149,53,53,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.130005519102226,0.130005519102226
39149,"IMIDACLOPRID",1995,39,149,0.1,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000245293432268351
39149,"IMIDACLOPRID",1997,39,149,0.2,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000490586864536702
39149,"FIPRONIL",2000,39,149,62.2,62.2,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.152572514870914,0.152572514870914
39149,"IMIDACLOPRID",2007,39,149,120.7,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.2960691727479
39149,"CLOTHIANIDIN",2007,39,149,414.2,414.2,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,1.01600539645551,1.01600539645551
39149,"FIPRONIL",1999,39,149,131.2,131.2,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.321824983136076,0.321824983136076
39149,"THIACLOPRID",2006,39,149,0.1,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000245293432268351
39149,"IMIDACLOPRID",2002,39,149,0.1,0.1,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.000245293432268351,0.000245293432268351
39149,"IMIDACLOPRID",2001,39,149,0.1,0.1,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.000245293432268351,0.000245293432268351
39149,"CLOTHIANIDIN",2006,39,149,160.9,160.9,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.394677132519777,0.394677132519777
39149,"FIPRONIL",2002,39,149,57.6,57.6,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.14128901698657,0.14128901698657
39149,"THIAMETHOXAM",2006,39,149,170.3,170.3,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.417734715153002,0.417734715153002
39149,"FIPRONIL",2003,39,149,83.5,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.204820015944073
39149,"CLOTHIANIDIN",2010,39,149,300.5,279,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.684368676028699,0.737106763966395
39149,"CLOTHIANIDIN",2005,39,149,152.2,152.2,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.37333660391243,0.37333660391243
39149,"CLOTHIANIDIN",2011,39,149,463.3,407.5,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.99957073649353,1.13644447169927
39149,"IMIDACLOPRID",2010,39,149,386.9,386.9,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.94904028944625,0.94904028944625
39149,"IMIDACLOPRID",1996,39,149,0.1,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.000245293432268351
39149,"CLOTHIANIDIN",2008,39,149,529.5,529.5,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,1.29882872386092,1.29882872386092
39149,"IMIDACLOPRID",2004,39,149,108,108,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.264916906849819,0.264916906849819
39149,"CLOTHIANIDIN",2009,39,149,447.4,447.4,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,1.0974428159686,1.0974428159686
39149,"THIAMETHOXAM",2007,39,149,84.9,84.8,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.208008830563562,0.20825412399583
39149,"IMIDACLOPRID",2005,39,149,11.9,11.9,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,0.0291899184399338,0.0291899184399338
39149,"FIPRONIL",2008,39,149,24.3,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.0596063040412093
39149,"FIPRONIL",2004,39,149,72.2,NA,"OH",1074087,"Shelby County",49423,20173,1055874043,7814034,407.675,3.017,40.33668,-84.204142,NA,0.177101858097749
39151,"CLOTHIANIDIN",2004,39,151,60.2,60.2,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.104646331902703,0.104646331902703
39151,"THIAMETHOXAM",2009,39,151,231,230.8,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.401202215999068,0.401549878231303
39151,"ACETAMIPRID",2007,39,151,2,2,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00347662232234895,0.00347662232234895
39151,"THIACLOPRID",2008,39,151,4.8,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.00834389357363747
39151,"THIAMETHOXAM",2011,39,151,169.1,169.1,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.293948417354603,0.293948417354603
39151,"ACETAMIPRID",2004,39,151,0.5,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.000869155580587236
39151,"FIPRONIL",2007,39,151,21.6,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0375475210813686
39151,"THIAMETHOXAM",2008,39,151,141.8,141.8,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.24649252265454,0.24649252265454
39151,"ACETAMIPRID",2009,39,151,1,1,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00173831116117447,0.00173831116117447
39151,"IMIDACLOPRID",2011,39,151,173.9,173.9,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.302292310928241,0.302292310928241
39151,"THIACLOPRID",2004,39,151,8.5,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.014775644869983
39151,"FIPRONIL",2001,39,151,2.1,2.1,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00365045343846639,0.00365045343846639
39151,"IMIDACLOPRID",2006,39,151,21.2,9.3,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0161662937989226,0.0368521966168988
39151,"ACETAMIPRID",2005,39,151,16.9,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0293774586238486
39151,"ACETAMIPRID",2006,39,151,3.8,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.006605582412463
39151,"THIACLOPRID",2011,39,151,32.3,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0561474505059355
39151,"THIAMETHOXAM",2004,39,151,20.8,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.036156872152429
39151,"THIAMETHOXAM",2003,39,151,1.3,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.00225980450952681
39151,"THIAMETHOXAM",2010,39,151,108.6,108.6,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.188780592103548,0.188780592103548
39151,"FIPRONIL",2006,39,151,29.5,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0512801792546469
39151,"FIPRONIL",2005,39,151,66.8,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.116119185566455
39151,"THIACLOPRID",2005,39,151,0.3,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.000521493348352342
39151,"ACETAMIPRID",2008,39,151,1.9,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0033027912062315
39151,"FIPRONIL",1998,39,151,26.5,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0460652457711235
39151,"IMIDACLOPRID",2007,39,151,19.9,13.9,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0241625251403252,0.034592392107372
39151,"THIAMETHOXAM",2005,39,151,5.7,5.3,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00921304915422471,0.00990837361869449
39151,"THIACLOPRID",2007,39,151,8.5,8.5,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.014775644869983,0.014775644869983
39151,"IMIDACLOPRID",2002,39,151,5,2.5,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00434577790293618,0.00869155580587236
39151,"IMIDACLOPRID",2008,39,151,17.3,1,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00173831116117447,0.0300727830883184
39151,"IMIDACLOPRID",2001,39,151,9,7,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0121681781282213,0.0156448004505703
39151,"THIACLOPRID",2006,39,151,2.4,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.00417194678681873
39151,"FIPRONIL",2003,39,151,46.9,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0815267934590828
39151,"ACETAMIPRID",2003,39,151,1.5,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.00260746674176171
39151,"THIAMETHOXAM",2006,39,151,17.4,17.4,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0302466142044358,0.0302466142044358
39151,"FIPRONIL",2009,39,151,5.6,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.00973454250257705
39151,"IMIDACLOPRID",1995,39,151,15.9,1.5,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00260746674176171,0.0276391474626741
39151,"FIPRONIL",2000,39,151,311.6,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.541657757821966
39151,"THIACLOPRID",2010,39,151,6.8,6.8,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0118205158959864,0.0118205158959864
39151,"IMIDACLOPRID",1999,39,151,2.1,1.1,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00191214227729192,0.00365045343846639
39151,"IMIDACLOPRID",2009,39,151,73.6,0.8,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00139064892893958,0.127939701462441
39151,"ACETAMIPRID",2011,39,151,2.6,2.6,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00451960901905363,0.00451960901905363
39151,"FIPRONIL",2002,39,151,134.3,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.233455188945732
39151,"THIAMETHOXAM",2002,39,151,1.3,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.00225980450952681
39151,"IMIDACLOPRID",1997,39,151,2.8,2.5,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00434577790293618,0.00486727125128852
39151,"CLOTHIANIDIN",2008,39,151,69.9,69.9,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.121507950166096,0.121507950166096
39151,"CLOTHIANIDIN",2007,39,151,51.9,51.9,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0902183492649551,0.0902183492649551
39151,"THIACLOPRID",2009,39,151,5.9,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0102560358509294
39151,"IMIDACLOPRID",2000,39,151,7.1,6.6,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0114728536637515,0.0123420092443388
39151,"CLOTHIANIDIN",2010,39,151,145.6,145.6,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.253098105067003,0.253098105067003
39151,"ACETAMIPRID",2010,39,151,4.9,4.9,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00851772468975492,0.00851772468975492
39151,"IMIDACLOPRID",2004,39,151,33.3,9.2,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0159924626828051,0.0578857616671099
39151,"IMIDACLOPRID",2003,39,151,2.5,0.1,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.000173831116117447,0.00434577790293618
39151,"IMIDACLOPRID",2005,39,151,36.2,33.1,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.057538099434875,0.0629268640345159
39151,"FIPRONIL",1999,39,151,40.3,40.3,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0700539397953312,0.0700539397953312
39151,"CLOTHIANIDIN",2005,39,151,41.4,41.4,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0719660820726232,0.0719660820726232
39151,"CLOTHIANIDIN",2011,39,151,75.9,58.9,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.102386527393176,0.131937817133142
39151,"IMIDACLOPRID",1998,39,151,3,2.4,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.00417194678681873,0.00521493348352342
39151,"CLOTHIANIDIN",2006,39,151,128.7,128.7,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.223720646443155,0.223720646443155
39151,"THIAMETHOXAM",2007,39,151,63,62.3,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.10829678534117,0.109513603153992
39151,"IMIDACLOPRID",2010,39,151,313.8,313.8,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.54548204237655,0.54548204237655
39151,"IMIDACLOPRID",1996,39,151,12.9,9.8,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.0170354493795098,0.0224242139791507
39151,"CLOTHIANIDIN",2009,39,151,86,82.1,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,0.142715346332424,0.149494759861005
39151,"FIPRONIL",2008,39,151,7.7,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0133849959410434
39151,"FIPRONIL",2004,39,151,30.9,NA,"OH",1065576,"Stark County",375586,165215,1489943930,13628090,575.271,5.262,40.814131,-81.365667,NA,0.0537138148802912
39153,"THIAMETHOXAM",2009,39,153,13.2,13.1,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.0317384941901596,0.0319807727717639
39153,"THIAMETHOXAM",2010,39,153,5.3,5.3,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.0128407648250264,0.0128407648250264
39153,"ACETAMIPRID",2004,39,153,0.2,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.000484557163208544
39153,"THIACLOPRID",2008,39,153,2.6,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00629924312171107
39153,"THIACLOPRID",2011,39,153,17.9,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.0433678661071647
39153,"THIAMETHOXAM",2008,39,153,7.6,7.6,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.0184131722019247,0.0184131722019247
39153,"FIPRONIL",2007,39,153,1.1,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00266506439764699
39153,"ACETAMIPRID",2009,39,153,0.5,0.5,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00121139290802136,0.00121139290802136
39153,"ACETAMIPRID",2006,39,153,1.8,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00436101446887689
39153,"ACETAMIPRID",2007,39,153,1.1,1.1,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00266506439764699,0.00266506439764699
39153,"IMIDACLOPRID",2011,39,153,11.6,11.6,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.0281043154660955,0.0281043154660955
39153,"ACETAMIPRID",2005,39,153,7.3,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.0176863364571118
39153,"FIPRONIL",2001,39,153,0.1,0.1,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.000242278581604272,0.000242278581604272
39153,"THIAMETHOXAM",2003,39,153,0.4,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.000969114326417087
39153,"CLOTHIANIDIN",2004,39,153,2.9,2.9,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00702607886652388,0.00702607886652388
39153,"IMIDACLOPRID",2008,39,153,2.6,0.4,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.000969114326417087,0.00629924312171107
39153,"FIPRONIL",2005,39,153,2.8,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00678380028491961
39153,"FIPRONIL",2009,39,153,0.3,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.000726835744812816
39153,"THIAMETHOXAM",2011,39,153,8,8,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.0193822865283417,0.0193822865283417
39153,"FIPRONIL",1998,39,153,1.3,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00314962156085553
39153,"FIPRONIL",2006,39,153,1.2,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00290734297925126
39153,"IMIDACLOPRID",2006,39,153,2.6,2.1,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00508785021368971,0.00629924312171107
39153,"IMIDACLOPRID",2007,39,153,2.3,1.9,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00460329305048116,0.00557240737689825
39153,"IMIDACLOPRID",2002,39,153,2.8,2,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00484557163208544,0.00678380028491961
39153,"ACETAMIPRID",2008,39,153,1,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00242278581604272
39153,"THIACLOPRID",2007,39,153,4.7,4.7,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.0113870933354008,0.0113870933354008
39153,"THIACLOPRID",2005,39,153,0.1,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.000242278581604272
39153,"ACETAMIPRID",2003,39,153,0.5,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00121139290802136
39153,"IMIDACLOPRID",2003,39,153,1,0.1,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.000242278581604272,0.00242278581604272
39153,"THIAMETHOXAM",2005,39,153,0.4,0.2,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.000484557163208544,0.000969114326417087
39153,"FIPRONIL",2003,39,153,2.9,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00702607886652388
39153,"THIACLOPRID",2004,39,153,3.3,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00799519319294097
39153,"IMIDACLOPRID",2001,39,153,3.9,2.6,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00629924312171107,0.0094488646825666
39153,"ACETAMIPRID",2011,39,153,1.4,1.4,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00339190014245981,0.00339190014245981
39153,"THIACLOPRID",2006,39,153,1.2,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00290734297925126
39153,"CLOTHIANIDIN",2007,39,153,2.7,2.7,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00654152170331534,0.00654152170331534
39153,"IMIDACLOPRID",1999,39,153,1.6,1.3,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00314962156085553,0.00387645730566835
39153,"FIPRONIL",2000,39,153,15.6,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.0377954587302664
39153,"FIPRONIL",2002,39,153,5,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.0121139290802136
39153,"IMIDACLOPRID",1997,39,153,1.6,1.4,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00339190014245981,0.00387645730566835
39153,"ACETAMIPRID",2010,39,153,2.1,2.1,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00508785021368971,0.00508785021368971
39153,"IMIDACLOPRID",1995,39,153,18.5,1.7,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00411873588727262,0.0448215375967903
39153,"THIAMETHOXAM",2004,39,153,1.2,NA,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,NA,0.00290734297925126
39153,"CLOTHIANIDIN",2005,39,153,1.7,1.7,"OH",1074088,"Summit County",541781,245109,1069012672,18926101,412.748,7.307,41.121851,-81.534936,0.00411873588727262,0.00411873588727262
