"SiteID","SeqID","duration","SiteDate","Week","mean.temp","mean.cloud","mean.wind","start.hour","ord.date","num.species","CommonName","Total","Num.Obs","Longitude","Latitude","mean.500","std.500"
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Zabulon Skipper",6,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Eastern Tailed Blue",7,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Zebra Swallowtail",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Juvenal's Duskywing",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Silver-spotted Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Pearl Crescent",12,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Gemmed Satyr",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Red Admiral",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Orange Sulphur",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11906,85,2007-05-08,6,81,0,5,15,128,12,"Question Mark",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Common Checkered-Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Pearl Crescent",25,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Eastern Tiger Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Least Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Cabbage White",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Red-spotted Purple",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Giant Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Monarch",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Tawny-edged Skipper",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Eastern Tailed Blue",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Gemmed Satyr",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Pearl Crescent",9,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Northern Pearly-Eye",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Zabulon Skipper",13,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Dreamy Duskywing",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Silver-spotted Skipper",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Crossline Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Little Wood Satyr",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Zebra Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11908,100,2007-05-15,7,85.5,20,10,15,135,12,"Red-banded Hairstreak",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Dun Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Peck's Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Southern Cloudywing",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Clouded Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Dreamy Duskywing",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Crossline Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Gemmed Satyr",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Pearl Crescent",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Zabulon Skipper",9,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Spring/Summer Azure",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Little Wood Satyr",12,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Hobomok Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Silver-spotted Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Northern Pearly-Eye",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Eastern Tiger Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Spicebush Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Eastern Tailed Blue",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Tawny-edged Skipper",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11909,111,2007-05-22,8,85,10,8,15,142,19,"Zebra Swallowtail",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Banded Hairstreak",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Dreamy Duskywing",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Pearl Crescent",6,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Great Spangled Fritillary",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Spicebush Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Common Wood Nymph",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Orange Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Eastern Tailed Blue",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Little Glassy Wing",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Little Wood Satyr",12,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Red Admiral",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Zebra Swallowtail",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Least Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Great Spangled Fritillary",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Cabbage White",6,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Silvery Checkerspot",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Zabulon Skipper",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Little Wood Satyr",8,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Red-banded Hairstreak",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Peck's Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Northern Pearly-Eye",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Pearl Crescent",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Spring/Summer Azure",6,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Zebra Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Little Glassy Wing",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Silver-spotted Skipper",8,1,-82.830097,41.392134,0.888759,4.118621
"78",11912,100,2007-05-29,9,87,45,2,15,149,15,"Tawny-edged Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Northern Broken-Dash",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Gemmed Satyr",7,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Little Glassy Wing",29,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Red-banded Hairstreak",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Silver-spotted Skipper",15,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Silvery Checkerspot",6,1,-82.830097,41.392134,0.888759,4.118621
"78",11899,90,2007-04-17,3,69,25.5,3.5,15,107,7,"Eastern Tiger Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11899,90,2007-04-17,3,69,25.5,3.5,15,107,7,"Olive Hairstreak",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11899,90,2007-04-17,3,69,25.5,3.5,15,107,7,"Clouded Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Pearl Crescent",12,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Crossline Skipper",13,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Peck's Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Pearl Crescent",36,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Red-spotted Purple",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Eastern Tailed Blue",7,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Least Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Wild Indigo Duskywing",7,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Sachem",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Gray Hairstreak",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Orange Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Monarch",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Gemmed Satyr",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Silver-spotted Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11936,115,2007-08-23,21,87,1.5,6,9,235,17,"Zabulon Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Little Glassy Wing",10,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Mourning Cloak",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Least Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Unidentified Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Orange Sulphur",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Northern Broken-Dash",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Silver-spotted Skipper",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Unidentified Sulphur",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Crossline Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Banded Hairstreak",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Zebra Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Eastern Tailed Blue",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Great Spangled Fritillary",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Pearl Crescent",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Cabbage White",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Silvery Checkerspot",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Clouded Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Little Wood Satyr",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Gemmed Satyr",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11915,97,2007-06-08,10,86.5,52.5,11.5,10,159,18,"Spring/Summer Azure",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11937,80,2007-08-27,22,NA,1,2,15,239,17,"Little Glassy Wing",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Sachem",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Eastern Tiger Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Pearl Crescent",16,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Eastern Tailed Blue",8,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Orange Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Gray Hairstreak",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Cabbage White",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Cloudless Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11938,75,2007-09-05,23,96.5,20,10,15,248,9,"Gemmed Satyr",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Gemmed Satyr",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11925,95,2007-07-17,16,85,95,5,15,198,17,"Northern Broken-Dash",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11925,95,2007-07-17,16,85,95,5,15,198,17,"Eastern Tailed Blue",21,1,-82.830097,41.392134,0.888759,4.118621
"78",11925,95,2007-07-17,16,85,95,5,15,198,17,"Spicebush Swallowtail",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11925,95,2007-07-17,16,85,95,5,15,198,17,"Eastern Tiger Swallowtail",7,1,-82.830097,41.392134,0.888759,4.118621
"78",11925,95,2007-07-17,16,85,95,5,15,198,17,"Little Wood Satyr",10,1,-82.830097,41.392134,0.888759,4.118621
"78",11925,95,2007-07-17,16,85,95,5,15,198,17,"Gray Hairstreak",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11925,95,2007-07-17,16,85,95,5,15,198,17,"Gemmed Satyr",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11925,95,2007-07-17,16,85,95,5,15,198,17,"Spring/Summer Azure",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Sachem",15,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Eastern Tailed Blue",11,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Silver-spotted Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11939,90,2007-09-12,24,77.5,0,1,15,255,13,"Gray Hairstreak",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11940,95,2007-09-17,25,80,30,0,15,260,12,"Tawny-edged Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11940,95,2007-09-17,25,80,30,0,15,260,12,"Common Buckeye",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11940,95,2007-09-17,25,80,30,0,15,260,12,"Cabbage White",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11940,95,2007-09-17,25,80,30,0,15,260,12,"Little Glassy Wing",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Eastern Tailed Blue",6,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Little Glassy Wing",8,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Gemmed Satyr",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Little Wood Satyr",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Spring/Summer Azure",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Red-spotted Purple",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Pearl Crescent",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Banded Hairstreak",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Great Spangled Fritillary",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Northern Broken-Dash",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Tawny-edged Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Crossline Skipper",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Cabbage White",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Zabulon Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Common Wood Nymph",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Unidentified Satyr",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Clouded Sulphur",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Zebra Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Silver-spotted Skipper",6,1,-82.830097,41.392134,0.888759,4.118621
"78",11918,105,2007-06-12,11,82.5,40,8,15,163,19,"Orange Sulphur",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Crossline Skipper",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Wild Indigo Duskywing",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11919,115,2007-06-23,12,76,95,2,11,174,15,"Silver-spotted Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11942,80,2007-10-05,27,82.5,80,7.5,15,278,7,"Gray Hairstreak",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11943,70,2007-10-13,28,65.5,40,4,15,286,5,"Common Buckeye",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11943,70,2007-10-13,28,65.5,40,4,15,286,5,"Cabbage White",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11943,70,2007-10-13,28,65.5,40,4,15,286,5,"Pearl Crescent",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11943,70,2007-10-13,28,65.5,40,4,15,286,5,"Sachem",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11943,70,2007-10-13,28,65.5,40,4,15,286,5,"Orange Sulphur",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11944,65,2007-10-15,29,77,75,2,15,288,8,"Checkered White",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11944,65,2007-10-15,29,77,75,2,15,288,8,"Unidentified Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11944,65,2007-10-15,29,77,75,2,15,288,8,"Clouded Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11944,65,2007-10-15,29,77,75,2,15,288,8,"Cabbage White",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11944,65,2007-10-15,29,77,75,2,15,288,8,"Silver-spotted Skipper",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11944,65,2007-10-15,29,77,75,2,15,288,8,"Pearl Crescent",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11944,65,2007-10-15,29,77,75,2,15,288,8,"Orange Sulphur",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11944,65,2007-10-15,29,77,75,2,15,288,8,"Gray Hairstreak",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11945,60,2007-10-22,30,79,5,8,15,295,6,"Unidentified Sulphur",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11945,60,2007-10-22,30,79,5,8,15,295,6,"Sachem",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11945,60,2007-10-22,30,79,5,8,15,295,6,"Common Checkered-Skipper",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11945,60,2007-10-22,30,79,5,8,15,295,6,"Orange Sulphur",8,1,-82.830097,41.392134,0.888759,4.118621
"78",11945,60,2007-10-22,30,79,5,8,15,295,6,"Common Buckeye",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11945,60,2007-10-22,30,79,5,8,15,295,6,"Pearl Crescent",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11945,60,2007-10-22,30,79,5,8,15,295,6,"Cabbage White",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11946,60,2007-10-30,31,62,0,6,15,303,7,"Painted Lady",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11946,60,2007-10-30,31,62,0,6,15,303,7,"Cabbage White",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11946,60,2007-10-30,31,62,0,6,15,303,7,"Pearl Crescent",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Pipevine Swallowtail",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Eastern Tailed Blue",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Silver-spotted Skipper",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Common Wood Nymph",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Eastern Tailed Blue",6,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Spicebush Swallowtail",3,1,-82.830097,41.392134,0.888759,4.118621
"78",11946,60,2007-10-30,31,62,0,6,15,303,7,"Unidentified Sulphur",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Common Wood Nymph",10,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Dun Skipper",5,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Spicebush Swallowtail",1,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Spring/Summer Azure",4,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Gray Hairstreak",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Zabulon Skipper",10,1,-82.830097,41.392134,0.888759,4.118621
"78",11928,95,2007-07-30,18,86.5,10,6,15,211,20,"Cabbage White",2,1,-82.830097,41.392134,0.888759,4.118621
"78",11922,120,2007-07-02,14,78,15,3,15,183,18,"Little Glassy Wing",3,1,-82.830097,41.392134,0.888759,4.118621
