Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",102,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",130,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,177",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"5,698",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"26,781",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"1,221",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",891,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",286,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",446,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"5,646",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"14,158",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"1,222",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",373,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",810,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"8,701",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"22,693",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"2,662",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",582,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",215,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",13,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",938,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"4,392",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"14,374",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),639,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",535,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",257,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"5,083",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"16,087",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"3,210",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,005",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"7,922",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"16,788",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"2,808",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",660,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",315,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",30,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",702,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"6,509",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"13,337",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"1,024",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",518,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",173,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",11,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",421,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"1,038",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"11,379",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"1,427",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",217,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",349,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"2,907",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"10,418",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"1,065",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,860",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"17,740",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"42,878",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"4,335",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","2,062",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",795,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"3,637",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"14,350",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"2,357",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",58,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",732,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",5,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,649",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"17,668",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"65,285",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"12,624",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",354,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","1,235",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",60,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",494,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"11,649",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"28,815",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"2,889",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",337,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)",157,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","7,874",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"28,904",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"93,857",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (TENANT),"18,592",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (FULL OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (PART OWNER) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)","4,684",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","TENURE AND OPERATORS, PRINCIPAL","TENURE: (TENANT) AND OPERATORS, PRINCIPAL: (GENDER = FEMALE)", (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL: (GENDER = FEMALE)",737,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (FULL OWNER),"5,628",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,,,,AG LAND,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE,TENURE: (PART OWNER),"44,239",
