Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,216",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"37,993",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"22,322",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,184",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,233",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"18,021",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,884,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"22,969",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,307",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,911,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,396,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,SORGHUM,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,SORGHUM,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,369,091",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"64,522",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,870",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,GRAIN,"GRAIN, PRODUCTION CONTRACT - OPERATIONS WITH PRODUCTION",TOTAL,NOT SPECIFIED,1,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,GRASSES,"GRASSES, FESCUE, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,000",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"11,755",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,224,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,599,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"10,729",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,203,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"12,227",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,952,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,952,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,OATS,"OATS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,240",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,320,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,SORGHUM,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"36,422",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,680",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,,,,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,680",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"71,030",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,GRASSES,"GRASSES, FESCUE, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,215,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"6,257",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,285,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"6,793",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"85,578",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"44,520",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,GRASSES,"GRASSES, FESCUE, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,568,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,504",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,273,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"4,393",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,RYE,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,SORGHUM,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,SORGHUM,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"85,193",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,390",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,39,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,529,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"1,897",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"146,739",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,555",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"28,072",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,GRASSES,"GRASSES, ORCHARDGRASS, SEED - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"19,466",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,671,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"2,471",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"15,500",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,824,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"19,513",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,90,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,40,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,50,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,SORGHUM,"SORGHUM, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,SUNFLOWER,"SUNFLOWER - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"980,803",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"258,585",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,CORN,"CORN, SILAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"65,781",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAY,"HAY - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"11,538",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,534,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAY,"HAY, SMALL GRAIN - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,655,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAY,"HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"8,810",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAY,"HAY, WILD - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,539",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAY & HAYLAGE,"HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS",TOTAL,NOT SPECIFIED,"12,395",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAYLAGE,"HAYLAGE - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,736",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAYLAGE,"HAYLAGE, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"1,536",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,HAYLAGE,"HAYLAGE, ALFALFA - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,200,
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,MILLET,"MILLET, PROSO - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,SORGHUM,"SORGHUM, SYRUP - PRODUCTION, MEASURED IN GALLONS",TOTAL,NOT SPECIFIED,"2,078",
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,,,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"13,571",
